nm0371787	Rachel Hayward	NAN	NAN
nm0372493	George Hearn	1934	NAN
nm0372784	Tom Heaton	1940	2018
nm0376436	Fred Henderson	NAN	NAN
nm0377106	Barry Shabaka Henley	1954	NAN
nm0378363	Jeff Hephner	1975	NAN
nm0382819	Catherine Hicks	1951	NAN
nm0383305	Jennifer Higgin	NAN	NAN
nm0385543	Art Hindle	1948	NAN
nm0385639	Brendan Hines	1976	NAN
nm0386645	Hallee Hirsh	1987	NAN
nm0387581	Chelsea Hobbs	1985	NAN
nm0389527	Gabriel Hogan	1973	NAN
nm0389581	Michael Hogan	NAN	NAN
nm0389623	Susan Hogan	NAN	NAN
nm0389693	Drake Hogestyn	1953	NAN
nm0391738	Adrian Holmes	1974	NAN
nm0391820	Emily Holmes	1977	NAN
nm0392228	Karen Holness	NAN	NAN
nm0393953	Barclay Hope	1958	NAN
nm0394012	Leslie Hope	1965	NAN
nm0394286	Telma Hopkins	1948	NAN
nm0396129	Allison Hossack	1965	NAN
nm0396685	Marci T. House	1972	NAN
nm0397386	Jeremy Howard	1981	NAN
nm0397432	Ken Howard	1944	2016
nm0398485	Tracey Hoyt	NAN	NAN
nm0400949	Stuart Hughes	NAN	NAN
nm0401799	Mary-Margaret Humes	1954	NAN
nm0401936	Mark Humphrey	1960	NAN
nm0401977	Chris Humphreys	NAN	NAN
nm0404307	Anna Hutchison	1986	NAN
nm0404456	Kieren Hutchison	1974	NAN
nm0405281	Tyler Hynes	1986	NAN
nm0410127	Britt Irvin	1984	NAN
nm0410336	Mark Irvingsen	NAN	NAN
nm0410464	Tom Irwin	1956	NAN
nm0410622	Katharine Isabelle	1981	NAN
nm0410746	Tammy Isbell	NAN	NAN
nm0410893	Brittany Ishibashi	1980	NAN
nm0413974	Richard Lee Jackson	1979	NAN
nm0415066	Christopher Jacot	1979	NAN
nm0415382	Sam Jaeger	1977	NAN
nm0416404	David Lewis	1976	NAN
nm0416625	John James	1956	NAN
nm0418744	Charles Jarman	NAN	NAN
nm0419273	Peter Jason	1944	NAN
nm0420345	Woody Jeffreys	NAN	NAN
nm0423111	Courtney Jines	1992	NAN
nm0424035	Paul Johansson	1964	NAN
nm0424559	Bart Johnson	1970	NAN
nm0425053	Eric Johnson	1979	NAN
nm0425543	Kenny Johnson	1963	NAN
nm0425927	P. Lynn Johnson	NAN	NAN
nm0426909	Dion Johnstone	1975	NAN
nm0427521	Ashley Jones	1976	NAN
nm0427869	David Haydn-Jones	NAN	NAN
nm0428309	Jamison Jones	NAN	NAN
nm0429250	Shirley Jones	1934	NAN
nm0429348	Tilky Jones	1981	NAN
nm0435678	Patricia Kalember	1957	NAN
nm0435938	James Kall	1961	NAN
nm0438127	John Kapelos	1956	NAN
nm0439781	Richard Karn	1956	NAN
nm0440511	Daniel Kash	1959	NAN
nm0440514	Linda Kash	1967	NAN
nm0442066	Adam Kaufman	1974	NAN
nm0443117	Lesli Kay	1965	NAN
nm0444223	Arielle Kebbel	1985	NAN
nm0444534	David Keeley	1961	NAN
nm0444776	Eric Keenleyside	1957	NAN
nm0445987	Ryan Kelley	1986	NAN
nm0446465	Jean Louisa Kelly	1972	NAN
nm0446702	Moira Kelly	1968	NAN
nm0446892	Terence Kelly	1944	NAN
nm0447376	Tom Kemp	NAN	NAN
nm0448252	Mimi Kennedy	1948	NAN
nm0448317	Ryan Kennedy	1982	NAN
nm0449656	Brook Kerr	1973	NAN
nm0449940	Paul Kersey	1970	NAN
nm0452286	Janet Kidder	NAN	NAN
nm0452962	Jewel	1974	NAN
nm0454809	Jaime King	1979	NAN
nm0455502	Brigitte Kingsley	1976	NAN
nm0457267	James Kisicki	1938	2017
nm0465664	Thomas Kopache	1945	NAN
nm0465959	Michael Kopsa	1956	NAN
nm0468772	Harley Jane Kozak	1957	NAN
nm0470182	Brian Krause	1969	NAN
nm0471036	Kristin Kreuk	1982	NAN
nm0472595	Kelly Kruger	1982	NAN
nm0472772	Karen Kruper	NAN	NAN
nm0473413	Abigail Kubeka	1941	NAN
nm0476906	Mimi Kuzyk	1952	NAN
nm0478556	Natacha La Ferriere	NAN	NAN
nm0479458	Patti LaBelle	1944	NAN
nm0479527	Tyler Labine	1978	NAN
nm0480465	Jordan Ladd	1975	NAN
nm0484178	Sarah Lancaster	1980	NAN
nm0484626	Audrey Landers	1956	NAN
nm0488662	John Larroquette	1947	NAN
nm0489010	Jill Larson	1947	NAN
nm0489632	Kathleen Laskey	NAN	NAN
nm0490774	Andy Lauer	1965	NAN
nm0491357	Dan Lauria	1947	NAN
nm0492345	Katrina Law	1985	NAN
nm0492620	Andrew Lawrence	1988	NAN
nm0492687	Colin Lawrence	1970	NAN
nm0493222	Greg Lawson	1957	NAN
nm0493279	Maggie Lawson	1980	NAN
nm0494784	Ron Lea	NAN	NAN
nm0494892	Viv Leacock	1974	NAN
nm0498707	Geraldine Leer	NAN	NAN
nm0500200	Chyler Leigh	1982	NAN
nm0500359	Laura Leighton	1968	NAN
nm0500739	Tyron Leitso	1976	NAN
nm0501355	Anthony Lemke	NAN	NAN
nm0501837	Vanessa Lengies	1985	NAN
nm0502342	Bethany Joy Lenz	1981	NAN
nm0502442	Leon	1962	NAN
nm0506314	Adam Levy	NAN	NAN
nm0507212	Geoffrey Lewis	1935	2015
nm0507338	Jenifer Lewis	1957	NAN
nm0507712	Roy Lewis	NAN	NAN
nm0508844	Richard Libertini	1933	2016
nm0509824	Tina Lifford	NAN	NAN
nm0511264	Sarah Lind	1982	NAN
nm0511604	Hal Linden	1931	NAN
nm0517059	Anne Marie DeLuise	1969	NAN
nm0518715	Jason London	1972	NAN
nm0518718	Jeremy London	1972	NAN
nm0519101	Mary Long	1951	NAN
nm0521723	Catherine Lough Haggquist	NAN	NAN
nm0521753	Lori Loughlin	1964	NAN
nm0522909	Yan-Kay Crystal Lowe	1981	NAN
nm0522979	John B. Lowe	NAN	NAN
nm0524745	Thad Luckinbill	1975	NAN
nm0525240	Daniel Lugo	1945	NAN
nm0527592	Mark Lutz	1970	NAN
nm0528149	Georgia Lyman	1977	NAN
nm0528164	Will Lyman	1948	NAN
nm0530249	Mario Lopez	1973	NAN
nm0531095	Eric Mabius	1971	NAN
nm0531468	Matthew MacCaull	1978	NAN
nm0533227	Keith MacKechnie	1955	NAN
nm0533258	Alastair Mackenzie	1970	NAN
nm0534132	Peter MacNeill	NAN	NAN
nm0535019	Natalie Brown	1973	NAN
nm0535502	Mía Maestro	1978	NAN
nm0537567	Robert Mailhouse	1962	NAN
nm0539678	Ross Malinger	1984	NAN
nm0541908	Costas Mandylor	1965	NAN
nm0542492	Rizwan Manji	1974	NAN
nm0543215	Sarah Manninen	1976	NAN
nm0545629	Micheline Marchildon	1974	NAN
nm0546122	Jeffrey Marcus	1960	NAN
nm0547544	Ed Marinaro	1950	NAN
nm0547800	Ken Marino	1968	NAN
nm0551908	Andrea Martin	1947	NAN
nm0552863	Pamela Sue Martin	1953	NAN
nm0553436	A Martinez	1948	NAN
nm0558182	Kari Matchett	1970	NAN
nm0558645	Hrothgar Mathews	1964	NAN
nm0558950	Cameron Mathison	1969	NAN
nm0561391	Abigail Mavity	1993	NAN
nm0564680	Ross McCall	1976	NAN
nm0564697	Holt McCallany	1963	NAN
nm0565319	Sheila McCarthy	1956	NAN
nm0565823	Reiley McClendon	1990	NAN
nm0565973	Kandyse McClure	1980	NAN
nm0566084	Skye McCole Bartusiak	1992	2014
nm0566187	Heather McComb	1977	NAN
nm0566572	Maureen McCormick	1956	NAN
nm0567506	Dean McDermott	1966	NAN
nm0568777	Rebecca McFarland	NAN	NAN
nm0569295	Paul McGillion	1969	NAN
nm0569337	Ted McGinley	1958	NAN
nm0569547	Barry McGovern	1948	NAN
nm0569711	Tom McGowan	1959	NAN
nm0569787	Derek McGrath	1951	NAN
nm0570860	Rose McIver	1988	NAN
nm0571636	Lindsey McKeon	1982	NAN
nm0572001	Lana McKissack	1984	NAN
nm0572268	Coby Ryan McLaughlin	NAN	NAN
nm0572313	Elizabeth McLaughlin	NAN	NAN
nm0572712	Nora McLellan	NAN	NAN
nm0573481	Sam McMurray	1952	NAN
nm0573585	Catherine McNally	NAN	NAN
nm0573658	Brian McNamara	1960	NAN
nm0574131	Ryan McPartlin	1975	NAN
nm0579728	Laura Mennell	1980	NAN
nm0581365	Ryan Merriman	1983	NAN
nm0582257	Johnny Messner	1970	NAN
nm0582462	Jesse Metcalfe	1978	NAN
nm0584185	Paul Michael	1927	2011
nm0584951	Lea Michele	1986	NAN
nm0586994	Andy Milder	1969	NAN
nm0587396	Christina Milian	1981	NAN
nm0587667	Gardiner Millar	NAN	NAN
nm0588364	Gabrielle Miller	1973	NAN
nm0589334	Sherry Miller	NAN	NAN
nm0589896	Alley Mills	1951	NAN
nm0590195	Stephanie Anne Mills	1979	NAN
nm0591373	Vanessa Lachey	1980	NAN
nm0593193	Camille Mitchell	1954	NAN
nm0593310	Elizabeth Mitchell	1970	NAN
nm0595110	Colin Mochrie	1957	NAN
nm0595576	Jane Moffat	NAN	NAN
nm0597235	Robert Moloney	NAN	NAN
nm0597450	Kelly Monaco	1976	NAN
nm0598569	Steve Monroe	1972	NAN
nm0599727	Belinda Montgomery	1950	NAN
nm0600899	Angela Moore	NAN	NAN
nm0601041	Christina Moore	1973	NAN
nm0602969	Sean Moran	NAN	NAN
nm0603413	Marguerite Moreau	1977	NAN
nm0604430	Diogo Morgado	1981	NAN
nm0606600	Ish Morris	NAN	NAN
nm0606637	Jessica Morris	1979	NAN
nm0606700	Kathryn Morris	1969	NAN
nm0606862	Phil Morris	1959	NAN
nm0606924	Sarah Jane Morris	1977	NAN
nm0607377	Eamon Morrissey	1943	NAN
nm0607516	Kirby Morrow	1973	2020
nm0607703	Glenn Morshower	1959	NAN
nm0608632	William R. Moses	1959	NAN
nm0609096	Tegan Moss	1985	NAN
nm0610298	Tia Mowry-Hardrict	1978	NAN
nm0611995	Conor Mullen	1962	NAN
nm0613147	Lochlyn Munro	1966	NAN
nm0614877	Chad Michael Murray	1981	NAN
nm0615050	Jillian Murray	1984	NAN
nm0622544	David Naughton	1951	NAN
nm0623604	Dylan Neal	1969	NAN
nm0624121	Tracey Needham	1967	NAN
nm0625075	Kate Nelligan	1950	NAN
nm0625334	Drew Nelson	1979	NAN
nm0626259	Franco Nero	1941	NAN
nm0627492	Brooke Nevin	1982	NAN
nm0627624	George Newbern	1964	NAN
nm0629653	Marisol Nichols	1973	NAN
nm0634409	Michelle Nolden	1973	NAN
nm0635139	Jeffrey Nordling	1962	NAN
nm0635728	David Norona	1972	NAN
nm0635851	Lee Norris	1981	NAN
nm0637598	Bruce Nozick	NAN	NAN
nm0639917	Sean O'Bryan	1963	NAN
nm0640344	Glynnis O'Connor	1955	NAN
nm0640560	Hugh O'Conor	1975	NAN
nm0640744	David O'Donnell	1974	NAN
nm0641097	Gail O'Grady	1963	NAN
nm0641389	Jim O'Heir	1962	NAN
nm0642429	Cyril O'Reilly	1958	NAN
nm0642751	Frank O'Sullivan	NAN	NAN
nm0645290	David Ojalvo	NAN	NAN
nm0646241	Craig Olejnik	1979	NAN
nm0646955	Nicole Oliver	NAN	NAN
nm0648153	Ty Olsson	1974	NAN
nm0651441	Meghan Ory	1982	NAN
nm0651451	Romano Orzari	1964	NAN
nm0652089	Emily Osment	1992	NAN
nm0653952	Kelly Overton	1978	NAN
nm0655959	David Paetkau	1972	NAN
nm0656335	Sam Page	1976	NAN
nm0657524	Olivia Jones	NAN	NAN
nm0661164	Kip Pardue	1975	NAN
nm0662504	Molly Parker	1972	NAN
nm0663546	Janel Parrish	1988	NAN
nm0663820	Estelle Parsons	1927	NAN
nm0664499	Adrian Pasdar	1965	NAN
nm0664995	Reagan Pasternak	1977	NAN
nm0666398	Scott Patterson	1958	NAN
nm0666787	Christian Paul	1973	NAN
nm0668534	Jo Marie Payton	1950	NAN
nm0669041	Aaron Pearl	1972	NAN
nm0669656	Ethan Peck	1986	NAN
nm0669826	Eileen Pedde	NAN	NAN
nm0672303	Rupert Penry-Jones	1970	NAN
nm0675950	Donna Pescow	1954	NAN
nm0676370	Clarke Peters	1952	NAN
nm0677397	Seth Peterson	1970	NAN
nm0679410	Dedee Pfeiffer	1964	NAN
nm0679531	Jean St. James	1956	NAN
nm0680881	Wendy Phillips	1952	NAN
nm0681882	Cindy Pickett	1947	NAN
nm0682999	Cara Pifko	1976	NAN
nm0683986	Robert Pine	1941	NAN
nm0684456	Arnold Pinnock	1967	NAN
nm0684521	Gordon Pinsent	1930	NAN
nm0687679	Gerard Plunkett	NAN	NAN
nm0688285	Ken Pogue	1934	2015
nm0689450	Barbara Pollard	NAN	NAN
nm0691509	Paul Popowich	1973	NAN
nm0692466	Richard Portnow	1947	NAN
nm0692850	Markie Post	1950	2021
nm0693243	Chris Potter	1960	NAN
nm0693420	Cliff Potts	1942	NAN
nm0694619	Stefanie Powers	1942	NAN
nm0695497	Kyla Pratt	1986	NAN
nm0696015	Jordan Prentice	1973	NAN
nm0697044	Megyn Price	1971	NAN
nm0697650	Faith Prince	1957	NAN
nm0699856	Jenny Pudavick	1982	NAN
nm0700443	Keshia Knight Pulliam	1979	NAN
nm0701561	John Pyper-Ferguson	1964	NAN
nm0703778	Brandon Quinn	1977	NAN
nm0703861	Iris Quinn	NAN	NAN
nm0705492	Sascha Radetsky	1977	NAN
nm0707816	John Ralston	1964	NAN
nm0709634	Lexi Randall	1980	NAN
nm0710969	Lanette Ware	1968	NAN
nm0711559	Victor Rasuk	1984	NAN
nm0712262	Rick Ravanello	1967	NAN
nm0714919	Nick Reding	1962	NAN
nm0715091	Sarah-Jane Redmond	NAN	NAN
nm0717395	R.D. Reid	1944	2017
nm0721332	Judy Reyes	1967	NAN
nm0722636	John Rhys-Davies	1944	NAN
nm0723365	Brett Rice	1954	NAN
nm0723432	Gigi Rice	1965	NAN
nm0724025	Cherissa Richards	NAN	NAN
nm0724460	Cameron Richardson	1979	NAN
nm0724995	Julian Richings	1955	NAN
nm0725660	Maria Ricossa	NAN	NAN
nm0726627	Jack Rigg	1947	NAN
nm0727459	Nikolás Rincón	NAN	NAN
nm0729401	Rene Rivera	NAN	NAN
nm0730045	Martin Roach	NAN	NAN
nm0730510	Lauren K. Robek	NAN	NAN
nm0731323	Kim Roberts	NAN	NAN
nm0731519	Rick Roberts	1965	NAN
nm0731575	Shawn Roberts	1984	NAN
nm0732187	Diane Robin	1956	NAN
nm0732793	Karen Robinson	1968	NAN
nm0732803	Keith D. Robinson	1976	NAN
nm0732945	Nichole Galicia	NAN	NAN
nm0733812	Kali Rocha	1971	NAN
nm0734562	Nadine Whiteman Roden	NAN	NAN
nm0735859	Gladys Rodríguez	1943	NAN
nm0737533	Elisabeth Röhm	1973	NAN
nm0737963	Al Roker	1954	NAN
nm0740500	Amanda Root	1963	NAN
nm0741242	Anika Noni Rose	1972	NAN
nm0741388	Gabrielle Rose	1954	NAN
nm0741891	Romy Rosemont	1964	NAN
nm0743768	Ricco Ross	1958	NAN
nm0744776	Andrea Roth	1967	NAN
nm0745186	Teryl Rothery	1962	NAN
nm0746125	Brandon Routh	1979	NAN
nm0746414	Kelly Rowan	1965	NAN
nm0747653	Tim Rozon	1976	NAN
nm0749081	Sara Rue	1979	NAN
nm0750913	Tim Russ	1956	NAN
nm0751076	Christopher Russell	1983	NAN
nm0754676	Ernie Sabella	1949	NAN
nm0756089	Melissa Sagemiller	1974	NAN
nm0756839	James Saito	1955	NAN
nm0760373	Jacqueline Samuda	NAN	NAN
nm0761052	Roselyn Sanchez	1973	NAN
nm0761389	Casey Sander	1956	NAN
nm0761587	Jay O. Sanders	1953	NAN
nm0762424	Jake Sandvig	1986	NAN
nm0762560	Garwin Sanford	1955	NAN
nm0763639	Saundra Santiago	1957	NAN
nm0763643	Tessie Santiago	1975	NAN
nm0763873	Michele Santopietro	NAN	NAN
nm0765546	Michael Sarrazin	1940	2011
nm0769039	Michele Scarabelli	1955	NAN
nm0769157	Jonathan Scarfe	1975	NAN
nm0773884	John Schneider	1960	NAN
nm0774721	Jason Schombing	1963	NAN
nm0776040	Amanda Schull	1978	NAN
nm0776079	Felicia Shulman	NAN	NAN
nm0779866	Tom Everett Scott	1970	NAN
nm0780817	Michael Seater	1987	NAN
nm0786136	Matthew Settle	1969	NAN
nm0786417	Corey Sevier	1984	NAN
nm0788218	Michael Shanks	1970	NAN
nm0789912	Paula Shaw	1941	NAN
nm0789976	Stan Shaw	1952	NAN
nm0792003	William Morgan Sheppard	1932	2019
nm0792177	Jamey Sheridan	1951	NAN
nm0792209	Lisa Sheridan	1974	2019
nm0792792	Anthony Sherwood	NAN	NAN
nm0794128	John Wesley Shipp	1955	NAN
nm0795281	Victoria Snow	NAN	NAN
nm0797151	Nina Siemaszko	1970	NAN
nm0797464	Jamie-Lynn Sigler	1981	NAN
nm0798118	Brian Sills	NAN	NAN
nm0803896	Rachel Skarsten	1985	NAN
nm0804052	Jan Skene	1959	NAN
nm0807501	Brady Smith	1971	NAN
nm0807900	David Lee Smith	1963	NAN
nm0808902	Kavan Smith	1970	NAN
nm0809049	Lauren Lee Smith	1980	NAN
nm0809860	Samantha Smith	1969	NAN
nm0812133	Rena Sofer	1968	NAN
nm0813619	Laura Soltis	1961	NAN
nm0813887	Bonnie Somerville	1974	NAN
nm0813893	Geraldine Somerville	1967	NAN
nm0814807	Nancy Sorel	1964	NAN
nm0814857	Linda Sorensen	NAN	NAN
nm0816669	Douglas Spain	1974	NAN
nm0817819	Sebastian Spence	1969	NAN
nm0820053	June Squibb	1929	NAN
nm0820696	Trevor St. John	1971	NAN
nm0820847	Rebecca Staab	1961	NAN
nm0820903	Nick Stabile	1971	NAN
nm0821609	Brent Stait	1959	NAN
nm0821612	Jewel Staite	1982	NAN
nm0825029	Koyna Ruseva	NAN	NAN
nm0825555	Malgorzata Zajaczkowska	1956	NAN
nm0826032	Mark Steines	1964	NAN
nm0827663	Daniel Stern	1957	NAN
nm0828226	Amber Stevens West	1986	NAN
nm0829017	Parker Stevenson	1952	NAN
nm0829121	Malcolm Stewart	1948	NAN
nm0829252	Catherine Mary Stewart	1959	NAN
nm0829390	French Stewart	1964	NAN
nm0829718	Paul Stewart	1954	NAN
nm0829767	Rob Stewart	1961	NAN
nm0833385	Sarah Strange	1974	NAN
nm0833542	Willie Stratford	NAN	NAN
nm0833693	Trish Stratus	1975	NAN
nm0834606	Sherry Stringfield	1967	NAN
nm0834947	Brenda Strong	1960	NAN
nm0835426	Bradley Stryker	1977	NAN
nm0835722	James Patrick Stuart	1968	NAN
nm0837173	Kohl Sudduth	1974	NAN
nm0838000	Charlotte Sullivan	1983	NAN
nm0838911	Jeremy Sumpter	1989	NAN
nm0839730	Tammin Sursok	1983	NAN
nm0840096	Haig Sutherland	NAN	NAN
nm0842081	Alison Sweeney	1976	NAN
nm0842332	Jodie Sweetin	1982	NAN
nm0848554	Amber Tamblyn	1983	NAN
nm0849612	Antwon Tanner	1975	NAN
nm0852132	Christine Taylor	1971	NAN
nm0852846	Mark Taylor	1977	NAN
nm0853231	Tamara Taylor	1970	NAN
nm0853805	Jill Teed	NAN	NAN
nm0854304	April Telek	1975	NAN
nm0855041	Deborah Tennant	NAN	NAN
nm0855045	Emily Tennant	1990	NAN
nm0855092	Olivia Tennet	1991	NAN
nm0856197	Venus Terzo	1967	NAN
nm0857215	Maria Thayer	1975	NAN
nm0857576	Michael Therriault	NAN	NAN
nm0857584	Marianne Farley	NAN	NAN
nm0858573	Bruce Thomas	1961	NAN
nm0858975	James Thomas	NAN	NAN
nm0859394	Randy Thomas	1968	NAN
nm0859450	Robin Thomas	1949	NAN
nm0859503	Sean Patrick Thomas	1970	NAN
nm0860309	Jody Thompson	1976	NAN
nm0860712	Shelley Thompson	1959	NAN
nm0861184	Jim Thorburn	NAN	NAN
nm0861771	Linda Thorson	1947	NAN
nm0864577	Chuti Tiu	1970	NAN
nm0867480	Rebecca Toolan	1941	NAN
nm0870204	Stuart Townsend	1972	NAN
nm0870535	Keegan Connor Tracy	1971	NAN
nm0871993	Ken Tremblett	1965	NAN
nm0873021	Lori Triolo	NAN	NAN
nm0873693	Kate Trotter	1953	NAN
nm0874129	Yanic Truesdale	1970	NAN
nm0876805	James Tupper	1965	NAN
nm0877252	Myra Turley	NAN	NAN
nm0879186	Richard Tyson	1961	NAN
nm0880479	Nick Ullett	1941	NAN
nm0881875	Cory Lee	NAN	NAN
nm0884259	Karen Valentine	1947	NAN
nm0885090	Mark Valley	1964	NAN
nm0888882	Laura Vandervoort	1984	NAN
nm0890133	Steve Varnom	NAN	NAN
nm0891042	Greg Vaughan	1973	NAN
nm0891275	Emmanuelle Vaugier	1976	NAN
nm0891786	Alexa PenaVega	1988	NAN
nm0891863	Makenzie Vega	1994	NAN
nm0893464	Gianpaolo Venuta	1978	NAN
nm0894690	Kate Vernon	1961	NAN
nm0902807	Stefanie von Pfetten	1973	NAN
nm0903985	Vlasta Vrana	1950	NAN
nm0905935	Jack Wagner	1959	NAN
nm0905993	Lindsay Wagner	1949	NAN
nm0906031	Natasha Gregson Wagner	1970	NAN
nm0906919	Mark L. Walberg	1962	NAN
nm0908648	George Wallace	1952	NAN
nm0908914	Dee Wallace	1948	NAN
nm0909578	Brigid Brannagh	1972	NAN
nm0909657	Gwynyth Walsh	NAN	NAN
nm0909906	Vincent Walsh	1972	NAN
nm0910295	Lucia Walters	NAN	NAN
nm0912916	Kiersten Warren	1965	NAN
nm0913587	Paul Wesley	1982	NAN
nm0914278	Dana Watkins	NAN	NAN
nm0914475	Cynthia Watros	1968	NAN
nm0915574	Heather Marie Marsden	NAN	NAN
nm0916406	Mark Webber	1980	NAN
nm0919361	Bruce Weitz	1943	NAN
nm0921979	Chandra West	1970	NAN
nm0922724	Jennifer Westfeldt	1970	NAN
nm0923266	Merritt Wever	1980	NAN
nm0923791	Colleen Wheeler	1967	NAN
nm0924075	Lisa Whelchel	1963	NAN
nm0924508	Betty White	1922	2021
nm0924554	Bridget White	NAN	NAN
nm0924918	Jaleel White	1976	NAN
nm0925220	Michael Jai White	1967	NAN
nm0925920	Dondré T. Whitfield	1969	NAN
nm0926439	Jonathan Whittaker	NAN	NAN
nm0926471	Ted Whittall	NAN	NAN
nm0926558	Annie Whittle	NAN	NAN
nm0927382	Christopher Wiehl	1970	NAN
nm0929609	Fred Willard	1933	2020
nm0929794	Christine Willes	NAN	NAN
nm0929814	Chad Willett	1971	NAN
nm0929934	Clarence Williams III	1939	2021
nm0930053	Ashley Williams	1978	NAN
nm0930062	Barbara Williams	1953	NAN
nm0930286	Cindy Williams	1947	NAN
nm0930570	Evan Williams	NAN	NAN
nm0931090	Kimberly Williams-Paisley	1971	NAN
nm0931898	Wade Williams	1961	NAN
nm0933987	Rachel Wilson	1977	NAN
nm0934443	Juliana Wimbles	NAN	NAN
nm0935441	Marissa Jaret Winokur	1973	NAN
nm0935721	Eric Winter	1976	NAN
nm0936071	Colleen Winton	NAN	NAN
nm0936288	Robert Wisden	NAN	NAN
nm0937930	Scott Wolf	1968	NAN
nm0939358	Theresa Wong	NAN	NAN
nm0942193	Aloma Wright	1950	NAN
nm0947044	Susan Yeagley	1971	NAN
nm0948757	Rachel York	1971	NAN
nm0949646	Jacob Young	1979	NAN
nm0950867	Harris Yulin	1937	NAN
nm0953065	Chiara Zanni	1978	NAN
nm0956526	Madeline Zima	1985	NAN
nm0956603	Constance Zimmer	1970	NAN
nm0960912	Lyndsy Fonseca	1987	NAN
nm0962261	Will Kemp	1977	NAN
nm0970805	Ben Cotton	1975	NAN
nm0974364	Jonathan Cherry	1978	NAN
nm0993496	Kate Connor	NAN	NAN
nm10008789	Charlie Benger	NAN	NAN
nm10012031	Claire Elizabeth Green	NAN	NAN
nm10017580	Syd Baloue	NAN	NAN
nm10017581	Danny Perez	NAN	NAN
nm10017582	Terrance Harden	NAN	NAN
nm10017583	Ashley Rangel	NAN	NAN
nm10017584	Maki Kawase	NAN	NAN
nm10017585	Kevin Mayer	NAN	NAN
nm10017586	Latoshia Hill	NAN	NAN
nm10017587	Peter Hart	NAN	NAN
nm10017588	Ruijie Cui	NAN	NAN
nm1001758	Chick Reid	NAN	NAN
nm10026641	Rongsha Deng	NAN	NAN
nm10026645	Evelyn Fisher	NAN	NAN
nm10026646	Adam Berens	NAN	NAN
nm10026647	Joseph Beery	NAN	NAN
nm10026649	Teal Douville	NAN	NAN
nm1002664	Michael Eklund	NAN	NAN
nm10049312	Nolen Dubuc	NAN	NAN
nm10075541	Jason Tindall	NAN	NAN
nm10075542	Mile Navarro	NAN	NAN
nm10075543	Paul Warne	NAN	NAN
nm10075544	Bebè Na Volè	NAN	NAN
nm10075545	Thomas Höltzel	NAN	NAN
nm10075546	Shiori Hamamoto	NAN	NAN
nm10075547	Haccan	NAN	NAN
nm10075548	Yuu Shiina	NAN	NAN
nm10075549	Wataru Ishibashi	NAN	NAN
nm1007554	Sunny Mabrey	1975	NAN
nm10078830	William King	NAN	NAN
nm10078831	Dani Hung	NAN	NAN
nm10078832	Haze Williams	NAN	NAN
nm10078833	Jean Ducharme	NAN	NAN
nm10078834	Jin Chang-Gyu	NAN	NAN
nm10078835	Anne-Marie Imbrecq	NAN	NAN
nm10078836	Eun-Bin Kwon	NAN	NAN
nm10078838	Ceairra Jefferson	NAN	NAN
nm10078839	Darling Nikki	NAN	NAN
nm1007883	Sarah Podemski	NAN	NAN
nm10087090	Don Sloan	NAN	NAN
nm10087091	Jakub Snioch	NAN	NAN
nm10087092	Biru Tamu	NAN	NAN
nm10087093	Sartthak Thermakov	NAN	NAN
nm10087094	Simon Schwab	NAN	NAN
nm10087095	Ghanashyam Shresthra	NAN	NAN
nm10087096	Saray Vega	NAN	NAN
nm10087097	Buddhi Parajuli	NAN	NAN
nm10087098	Mara Pérez	NAN	NAN
nm10087099	Subash Thapa Jonny	NAN	NAN
nm1008709	Ashley Scott	1977	NAN
nm10112090	Shashi Prakash Chopra	NAN	NAN
nm10112091	Cora Carlyle	NAN	NAN
nm10112092	Víctor Bolaffi	NAN	NAN
nm10112093	Fernando Garrido Tomé	NAN	NAN
nm10112094	María Picado	NAN	NAN
nm10112095	Roxana Raduti	NAN	NAN
nm10112096	Constantin Gabriel Vasile	NAN	NAN
nm10112098	Joshua Young	NAN	NAN
nm10112099	Stacey Lance	NAN	NAN
nm1011209	Amy Grabow	1979	NAN
nm10118121	Abby Hendershot	NAN	NAN
nm10118122	Diya Maneria	NAN	NAN
nm10118123	Anita Terenteva	NAN	NAN
nm10118124	Anna Rubin	NAN	NAN
nm10118125	Anya Lyagoshina	NAN	NAN
nm10118127	Irina Aksenova	NAN	NAN
nm10118128	Kay Smetsers	NAN	NAN
nm10118129	Lara Mullen	NAN	NAN
nm1011812	Diane Neal	1975	NAN
nm10122470	Jacqueline Carter	NAN	NAN
nm10122471	Will Foley	NAN	NAN
nm10122472	Jasmin Vaughn	NAN	NAN
nm10122474	Joseph Juhn	NAN	NAN
nm10122477	Faith Eselé	NAN	NAN
nm10122478	Marlies Gabriele Prinzl	NAN	NAN
nm10122479	Jaesun Song	NAN	NAN
nm1012247	Cassie Steele	1989	NAN
nm10127600	Synnøve Anker Aurdal	NAN	NAN
nm10127601	Inger Sitter	NAN	NAN
nm10127602	Benny Motzfeldt	NAN	NAN
nm10127603	Nora Guldbrandsen	NAN	NAN
nm10127604	Ragnhild Keyser	NAN	NAN
nm10127605	Frida Hansen	NAN	NAN
nm10127606	Harriet Backer	NAN	NAN
nm10127607	Anne Wickstrøm	NAN	NAN
nm10127608	Hilde Vemren	NAN	NAN
nm10127609	Ida Lorentzen	NAN	NAN
nm1012760	Paul O'Brien	1978	NAN
nm10149890	Diva Glammas Cast	NAN	NAN
nm10149891	Pynk Lemonade	NAN	NAN
